,id,change2_original_id,patch_original_id,patch_name,date,series,newseries,submitter_individual,submitter_identity,is_correct,comment,web_url,state,commit_ref
73,,ffmpeg-change2-1899,ffmpeg-patch-10051,"[FFmpeg-devel,v2] lavf: add raw AVS2 demuxer",2018-08-21T23:54:39,,,ffmpeg-individual-187,ffmpeg-people-598,,,https://patchwork.ffmpeg.org/project/ffmpeg/patch/7a44c616.1d5.1655ee9663c.Coremail.hwrenx@126.com/,new,
74,26,ffmpeg-change2-21635,ffmpeg-patch-29793,"[FFmpeg-devel,1/1] Implement gray world color correction uses log LAB colorspace",2021-08-22T23:52:59,ffmpeg-series-4682,ffmpeg-newseries-4534,ffmpeg-individual-422,ffmpeg-people-1303,,,https://patchwork.ffmpeg.org/project/ffmpeg/patch/20210822235259.19590-2-paulbuxton.mail@googlemail.com/,new,
75,,ffmpeg-change2-21635,ffmpeg-patch-29805,[FFmpeg-devel] avfilter: Implement gray world color correction Uses log LAB colorspace,2021-08-27T08:06:00,ffmpeg-series-4691,,ffmpeg-individual-422,ffmpeg-people-1303,,,https://patchwork.ffmpeg.org/project/ffmpeg/patch/20210827080600.2117-1-paulbuxton.mail@googlemail.com/,new,
76,,ffmpeg-change2-21635,ffmpeg-patch-29806,[FFmpeg-devel] avfilter: Implement gray world color correction Uses log LAB colorspace,2021-08-27T08:53:55,ffmpeg-series-4692,,ffmpeg-individual-422,ffmpeg-people-1303,,,https://patchwork.ffmpeg.org/project/ffmpeg/patch/20210827085355.11907-1-paulbuxton.mail@googlemail.com/,new,
77,,ffmpeg-change2-21635,ffmpeg-patch-29807,"[FFmpeg-devel,1/1] avfilter: Implement gray world color correction Uses log LAB colorspace",2021-08-27T09:17:39,ffmpeg-series-4693,ffmpeg-newseries-4536,ffmpeg-individual-422,ffmpeg-people-1303,,,https://patchwork.ffmpeg.org/project/ffmpeg/patch/20210827091740.16822-2-paulbuxton.mail@googlemail.com/,new,
78,27,ffmpeg-change2-3600,ffmpeg-patch-334,[FFmpeg-devel] libavutil: let clang-FORTIFY build; NFC.,2016-08-30T07:11:42,,,ffmpeg-individual-630,ffmpeg-people-76,,,https://patchwork.ffmpeg.org/project/ffmpeg/patch/1472541102-37897-1-git-send-email-gbiv@chromium.org/,superseded,
79,,ffmpeg-change2-3600,ffmpeg-patch-343,"[FFmpeg-devel,v2] Let clang-FORTIFY build; NFC.",2016-08-30T22:49:04,,,ffmpeg-individual-630,ffmpeg-people-76,,,https://patchwork.ffmpeg.org/project/ffmpeg/patch/1472597344-8124-1-git-send-email-gbiv@chromium.org/,withdrawn,
80,28,ffmpeg-change2-361,ffmpeg-patch-7189,[FFmpeg-devel] avfilter: add dumpwave filter.,2018-01-08T00:36:48,,,ffmpeg-individual-1253,ffmpeg-people-500,,,https://patchwork.ffmpeg.org/project/ffmpeg/patch/20180108003648.99878-2-dmitry.gumenyuk@gmail.com/,withdrawn,
81,,ffmpeg-change2-361,ffmpeg-patch-7241,[FFmpeg-devel] add dumpwave filter,2018-01-09T23:49:51,,,ffmpeg-individual-1253,ffmpeg-people-500,,,https://patchwork.ffmpeg.org/project/ffmpeg/patch/20180109234951.50933-1-dmitry.gumenyuk@gmail.com/,withdrawn,
82,,ffmpeg-change2-361,ffmpeg-patch-7245,[FFmpeg-devel] avfilter: add dumpwave filter.,2018-01-10T07:58:05,,,ffmpeg-individual-1253,ffmpeg-people-500,,,https://patchwork.ffmpeg.org/project/ffmpeg/patch/20180110075805.51382-1-dmitry.gumenyuk@gmail.com/,superseded,
83,,ffmpeg-change2-361,ffmpeg-patch-7262,"[FFmpeg-devel,v2] avfilter: add dumpwave filter.",2018-01-11T21:11:47,,,ffmpeg-individual-1253,ffmpeg-people-500,,,https://patchwork.ffmpeg.org/project/ffmpeg/patch/20180111211147.11434-1-dmitry.gumenyuk@gmail.com/,withdrawn,
84,,ffmpeg-change2-361,ffmpeg-patch-7270,"[FFmpeg-devel,v2] avfilter: add dumpwave filter.",2018-01-12T22:58:57,,,ffmpeg-individual-1253,ffmpeg-people-500,,,https://patchwork.ffmpeg.org/project/ffmpeg/patch/75624641-1A95-49CE-B4A2-67A18E9DB5F0@gmail.com/,withdrawn,
85,,ffmpeg-change2-361,ffmpeg-patch-7281,[FFmpeg-devel] avfilter: add dumpwave filter.,2018-01-14T03:04:59,,,ffmpeg-individual-1,ffmpeg-people-1,,,https://patchwork.ffmpeg.org/project/ffmpeg/patch/20180114030459.GA4926@michaelspb/,not-applicable,
86,,ffmpeg-change2-361,ffmpeg-patch-7310,[FFmpeg-devel] add dumpwave filter,2018-01-17T21:14:00,,,ffmpeg-individual-1253,ffmpeg-people-500,,,https://patchwork.ffmpeg.org/project/ffmpeg/patch/CDE381F7-5C9D-49E6-9592-8331049494A1@gmail.com/,new,
87,,ffmpeg-change2-361,ffmpeg-patch-11672,[FFmpeg-devel] avfilter: add dumpwave filter.,2019-01-07T14:31:15,,,ffmpeg-individual-1068,ffmpeg-people-726,,,https://patchwork.ffmpeg.org/project/ffmpeg/patch/20190107143115.101095-1-dhumeniuk@google.com/,new,
88,29,ffmpeg-change2-5302,ffmpeg-patch-15689,"[FFmpeg-devel,4/5] tools/target_dec_fuzzer: Adjust threshold for smacker",2019-10-10T22:40:10,,ffmpeg-newseries-2554,ffmpeg-individual-1,ffmpeg-people-1,,,https://patchwork.ffmpeg.org/project/ffmpeg/patch/20191010224011.5364-4-michael@niedermayer.cc/,new,
89,,ffmpeg-change2-5302,ffmpeg-patch-35578,"[FFmpeg-devel,1/2] tools/target_dec_fuzzer: Adjust threshold for smacker audio",2022-05-03T16:30:58,ffmpeg-series-6530,,ffmpeg-individual-1,ffmpeg-people-1,,,https://patchwork.ffmpeg.org/project/ffmpeg/patch/20220503163059.26728-1-michael@niedermayer.cc/,accepted,5c2fa59f3272360e7df7b69fce722ac06017e371
90,30,ffmpeg-change2-4086,ffmpeg-patch-4514,"[FFmpeg-devel,2/2] WIP lavfi/vf_overlay: move to framesync2.",2017-07-30T10:48:10,,ffmpeg-newseries-673,ffmpeg-individual-31,ffmpeg-people-24,,,https://patchwork.ffmpeg.org/project/ffmpeg/patch/20170730104810.19068-2-george@nsup.org/,new,
91,,ffmpeg-change2-4086,ffmpeg-patch-4516,"[FFmpeg-devel,2/2] lavfi/vf_overlay: move to framesync2.",2017-07-30T13:32:41,,ffmpeg-newseries-674,ffmpeg-individual-31,ffmpeg-people-24,,,https://patchwork.ffmpeg.org/project/ffmpeg/patch/20170730133241.23533-2-george@nsup.org/,superseded,
92,,ffmpeg-change2-4086,ffmpeg-patch-4534,"[FFmpeg-devel,03/14] lavfi/vf_overlay: move to framesync2.",2017-07-31T12:02:16,,ffmpeg-newseries-678,ffmpeg-individual-31,ffmpeg-people-24,,,https://patchwork.ffmpeg.org/project/ffmpeg/patch/20170731120227.31047-3-george@nsup.org/,superseded,
93,,ffmpeg-change2-4086,ffmpeg-patch-4673,"[FFmpeg-devel,04/16] lavfi/vf_overlay: move to framesync2.",2017-08-10T11:46:30,,ffmpeg-newseries-691,ffmpeg-individual-31,ffmpeg-people-24,,,https://patchwork.ffmpeg.org/project/ffmpeg/patch/20170810114642.26779-4-george@nsup.org/,accepted,19804024d5b26e9568ce2f21f15c6664717006cd
94,31,ffmpeg-change2-15394,ffmpeg-patch-22608,"[FFmpeg-devel,15/25] avcodec/utvideodec: Avoid qsort when creating Huffman tables",2020-09-26T10:27:54,ffmpeg-series-2415,ffmpeg-newseries-3739,ffmpeg-individual-20,ffmpeg-people-798,0,multiple commits,https://patchwork.ffmpeg.org/project/ffmpeg/patch/20200926102804.228089-15-andreas.rheinhardt@gmail.com/,accepted,341914495e5c2f60bc920b0c6f660e5948a47f5a
95,,ffmpeg-change2-15394,ffmpeg-patch-23575,"[FFmpeg-devel,109/114] avcodec/utvideodec: Avoid implicit qsort when creating Huffman tables",2020-11-10T10:58:31,ffmpeg-series-2720,ffmpeg-newseries-3866,ffmpeg-individual-20,ffmpeg-people-798,0,multiple commits,https://patchwork.ffmpeg.org/project/ffmpeg/patch/20201110105836.321916-18-andreas.rheinhardt@gmail.com/,superseded,
96,,ffmpeg-change2-15394,ffmpeg-patch-23885,"[FFmpeg-devel,v2,134/162] avcodec/utvideodec: Avoid implicit qsort when creating Huffman tables",2020-11-20T07:32:59,ffmpeg-series-2787,ffmpeg-newseries-3887,ffmpeg-individual-20,ffmpeg-people-798,0,multiple commits,https://patchwork.ffmpeg.org/project/ffmpeg/patch/20201120073327.820745-35-andreas.rheinhardt@gmail.com/,accepted,c638d1d126fa1462bdcd30883061be9dd6f29dcd
97,32,ffmpeg-change2-24576,ffmpeg-patch-30891,[FFmpeg-devel] Since mkvmerge 19 has fonts types from RFC 8081 and mkvmerge 58 on windows use new file/magic library,2021-10-03T13:38:08,ffmpeg-series-5016,,ffmpeg-individual-442,ffmpeg-people-1325,,,https://patchwork.ffmpeg.org/project/ffmpeg/patch/20211003133808.1560-1-wwakabot@gmail.com/,new,
98,,ffmpeg-change2-24576,ffmpeg-patch-30893,[FFmpeg-devel] Since mkvmerge 19 has fonts types from RFC 8081 and mkvmerge 58 on windows use new file/magic library,2021-10-03T13:49:33,ffmpeg-series-5017,,ffmpeg-individual-442,ffmpeg-people-1325,,,https://patchwork.ffmpeg.org/project/ffmpeg/patch/20211003134933.1628-1-wwakabot@gmail.com/,new,
99,,ffmpeg-change2-24576,ffmpeg-patch-30894,[FFmpeg-devel] avfilter/vf_subtitles: Since mkvmerge 19 has fonts types from RFC 8081 and mkvmerge 58 on windows use new file/magic library,2021-10-03T14:54:38,ffmpeg-series-5018,,ffmpeg-individual-442,ffmpeg-people-1325,,,https://patchwork.ffmpeg.org/project/ffmpeg/patch/20211003145438.1698-1-wwakabot@gmail.com/,new,
100,33,ffmpeg-change2-23812,ffmpeg-patch-20024,"[FFmpeg-devel,1/2] avutil/buffer: add a mention that some arguments from av_buffer_pool_init2() may be NULL",2020-05-30T23:32:03,ffmpeg-series-1365,,ffmpeg-individual-4,ffmpeg-people-12,,,https://patchwork.ffmpeg.org/project/ffmpeg/patch/20200530233204.683-1-jamrial@gmail.com/,new,
101,,ffmpeg-change2-23812,ffmpeg-patch-20055,"[FFmpeg-devel,2/2,v2] avutil/buffer: avutil/buffer: add a mention that some arguments from av_buffer_pool_init2() may be NULL",2020-06-01T13:35:08,ffmpeg-series-1375,ffmpeg-newseries-3294,ffmpeg-individual-4,ffmpeg-people-12,,,https://patchwork.ffmpeg.org/project/ffmpeg/patch/20200601133508.1795-2-jamrial@gmail.com/,accepted,f2ad89beff2720b9659cee5d79667f6136f6b47a
102,34,ffmpeg-change2-9896,ffmpeg-patch-12184,[FFmpeg-devel] configure: really enable libvpx-vp9 encoder and decoder,2019-03-04T15:40:00,,,ffmpeg-individual-37,ffmpeg-people-600,,,https://patchwork.ffmpeg.org/project/ffmpeg/patch/1551714000-30901-1-git-send-email-yejun.guo@intel.com/,new,
103,,ffmpeg-change2-9896,ffmpeg-patch-12187,"[FFmpeg-devel,1/2] configure: enable libvpx-vp9 encoder and decoder",2019-03-04T21:21:48,,,ffmpeg-individual-37,ffmpeg-people-600,,,https://patchwork.ffmpeg.org/project/ffmpeg/patch/1551734508-4646-1-git-send-email-yejun.guo@intel.com/,new,
104,35,ffmpeg-change2-16294,ffmpeg-patch-3439,[FFmpeg-devel] Check return value of read in ff_rtsp_read_reply(),2017-04-17T05:12:21,,,ffmpeg-individual-807,ffmpeg-people-323,,,https://patchwork.ffmpeg.org/project/ffmpeg/patch/1492405941.4135730.946500744.144D6FFA@webmail.messagingengine.com/,new,
105,,ffmpeg-change2-16294,ffmpeg-patch-3549,[FFmpeg-devel] avformat/rtsp: check return value of read in ff_rtsp_read_reply(),2017-05-02T14:18:47,,,ffmpeg-individual-807,ffmpeg-people-323,,,https://patchwork.ffmpeg.org/project/ffmpeg/patch/1493734727.3516443.963112616.39EB8AEA@webmail.messagingengine.com/,superseded,
106,,ffmpeg-change2-16294,ffmpeg-patch-3618,[FFmpeg-devel] avformat/rtsp: check return value of read in ff_rtsp_read_reply(),2017-05-08T15:24:19,,,ffmpeg-individual-807,ffmpeg-people-323,,,https://patchwork.ffmpeg.org/project/ffmpeg/patch/1494256907.592817.59A342FE@webmail.messagingengine.com/,new,
107,36,ffmpeg-change2-1712,ffmpeg-patch-17496,[FFmpeg-devel] avfilter: add xfade opencl filter,2020-01-23T18:42:33,ffmpeg-series-190,,ffmpeg-individual-47,ffmpeg-people-32,,,https://patchwork.ffmpeg.org/project/ffmpeg/patch/20200123184233.30590-1-onemda@gmail.com/,superseded,
108,,ffmpeg-change2-1712,ffmpeg-patch-17505,[FFmpeg-devel] avfilter: add xfade opencl filter,2020-01-24T10:46:56,ffmpeg-series-195,,ffmpeg-individual-47,ffmpeg-people-32,,,https://patchwork.ffmpeg.org/project/ffmpeg/patch/20200124104656.26372-1-onemda@gmail.com/,superseded,
109,,ffmpeg-change2-1712,ffmpeg-patch-17558,[FFmpeg-devel] avfilter: add xfade filter,2020-01-26T13:46:56,ffmpeg-series-209,,ffmpeg-individual-47,ffmpeg-people-32,,,https://patchwork.ffmpeg.org/project/ffmpeg/patch/20200126134656.24112-1-onemda@gmail.com/,accepted,
110,,ffmpeg-change2-1712,ffmpeg-patch-17566,[FFmpeg-devel] avfilter: add xfade opencl filter,2020-01-26T18:28:49,ffmpeg-series-217,,ffmpeg-individual-47,ffmpeg-people-32,,,https://patchwork.ffmpeg.org/project/ffmpeg/patch/20200126182849.24462-1-onemda@gmail.com/,superseded,
111,,ffmpeg-change2-1712,ffmpeg-patch-17645,"[FFmpeg-devel,PLEASE,IGNORE] avfilter: add xfade opencl filter",2020-02-01T15:10:50,ffmpeg-series-264,,ffmpeg-individual-47,ffmpeg-people-32,,,https://patchwork.ffmpeg.org/project/ffmpeg/patch/20200201151050.17810-1-onemda@gmail.com/,accepted,
112,37,ffmpeg-change2-2100,ffmpeg-patch-18548,"[FFmpeg-devel,1/7] lavc/libopenh264enc: Add default qmin/qmax support",2020-03-31T15:31:38,ffmpeg-series-710,,ffmpeg-individual-40,ffmpeg-people-634,,,https://patchwork.ffmpeg.org/project/ffmpeg/patch/1585668698-29401-1-git-send-email-linjie.fu@intel.com/,superseded,
113,,ffmpeg-change2-2100,ffmpeg-patch-18592,"[FFmpeg-devel,01/10] lavc/libopenh264enc: Add default qmin/qmax support",2020-04-03T15:12:39,ffmpeg-series-741,,ffmpeg-individual-40,ffmpeg-people-634,,,https://patchwork.ffmpeg.org/project/ffmpeg/patch/1585926759-22569-1-git-send-email-linjie.fu@intel.com/,superseded,
114,,ffmpeg-change2-2100,ffmpeg-patch-18699,"[FFmpeg-devel,01/10] lavc/libopenh264enc: Add default qmin/qmax support",2020-04-06T11:14:44,ffmpeg-series-786,ffmpeg-newseries-3064,ffmpeg-individual-40,ffmpeg-people-634,,,https://patchwork.ffmpeg.org/project/ffmpeg/patch/1586171693-7836-2-git-send-email-linjie.fu@intel.com/,superseded,
115,,ffmpeg-change2-2100,ffmpeg-patch-18844,"[FFmpeg-devel,v3,1/9] lavc/libopenh264enc: Add default qmin/qmax support",2020-04-11T10:03:31,ffmpeg-series-851,ffmpeg-newseries-3085,ffmpeg-individual-40,ffmpeg-people-634,,,https://patchwork.ffmpeg.org/project/ffmpeg/patch/1586599419-21122-2-git-send-email-linjie.fu@intel.com/,superseded,
116,,ffmpeg-change2-2100,ffmpeg-patch-18961,"[FFmpeg-devel,v4,1/9] lavc/libopenh264enc: Add default qmin/qmax support",2020-04-15T04:53:39,ffmpeg-series-904,ffmpeg-newseries-3104,ffmpeg-individual-40,ffmpeg-people-634,,,https://patchwork.ffmpeg.org/project/ffmpeg/patch/1586926427-20170-2-git-send-email-linjie.fu@intel.com/,new,
117,,ffmpeg-change2-2100,ffmpeg-patch-19306,"[FFmpeg-devel,v5,1/5] lavc/libopenh264enc: Add qmin/qmax support",2020-04-28T09:15:59,ffmpeg-series-1052,ffmpeg-newseries-3168,ffmpeg-individual-40,ffmpeg-people-634,,,https://patchwork.ffmpeg.org/project/ffmpeg/patch/1588065363-7104-2-git-send-email-linjie.fu@intel.com/,superseded,
118,,ffmpeg-change2-2100,ffmpeg-patch-19351,"[FFmpeg-devel,v6,1/5] lavc/libopenh264enc: Add qmin/qmax support",2020-04-29T03:00:46,ffmpeg-series-1066,,ffmpeg-individual-40,ffmpeg-people-634,,,https://patchwork.ffmpeg.org/project/ffmpeg/patch/1588129250-30726-1-git-send-email-linjie.fu@intel.com/,accepted,433ece8c8b62e092601ee9580029ba0e6e48ff58
119,38,ffmpeg-change2-18363,ffmpeg-patch-11772,"[FFmpeg-devel,1/1] flush segments to guarantuee atomic single file hls",2019-01-16T15:03:32,,ffmpeg-newseries-1903,ffmpeg-individual-762,ffmpeg-people-582,,,https://patchwork.ffmpeg.org/project/ffmpeg/patch/20190116150332.56301-2-daniel@danieloberhoff.de/,new,
120,,ffmpeg-change2-18363,ffmpeg-patch-14845,[FFmpeg-devel] hlsenc: flush segments to guarantuee atomic single file hls,2019-09-02T09:18:23,,,ffmpeg-individual-762,ffmpeg-people-264,,,https://patchwork.ffmpeg.org/project/ffmpeg/patch/04FE9BEC-B607-4139-B4BD-BABD2392907A@googlemail.com/,new,
121,39,ffmpeg-change2-13823,ffmpeg-patch-352,"[FFmpeg-devel,v2,03/18] avcodec/metaenc: added an encoder/decoder for timed metadata",2016-08-31T11:35:46,,ffmpeg-newseries-74,ffmpeg-individual-1233,ffmpeg-people-62,,,https://patchwork.ffmpeg.org/project/ffmpeg/patch/1472643361-10118-4-git-send-email-erkki.seppala.ext@nokia.com/,changes-requested,
122,,ffmpeg-change2-13823,ffmpeg-patch-627,"[FFmpeg-devel,v3,09/25] avcodec/metaenc, metadec: added an encoder/decoder for timed metadata",2016-09-19T13:25:32,,ffmpeg-newseries-123,ffmpeg-individual-1233,ffmpeg-people-62,,,https://patchwork.ffmpeg.org/project/ffmpeg/patch/1474291548-17810-10-git-send-email-erkki.seppala.ext@nokia.com/,new,
123,40,ffmpeg-change2-16211,ffmpeg-patch-13807,[FFmpeg-devel] Ensure scaled video is divisible by n,2019-07-03T15:15:38,,,ffmpeg-individual-1143,ffmpeg-people-828,,,https://patchwork.ffmpeg.org/project/ffmpeg/patch/20190703151538.24002-1-lkiesow@uos.de/,superseded,
124,,ffmpeg-change2-16211,ffmpeg-patch-13808,[FFmpeg-devel] Ensure scaled video is divisible by n,2019-07-03T15:33:37,,,ffmpeg-individual-1143,ffmpeg-people-828,,,https://patchwork.ffmpeg.org/project/ffmpeg/patch/20190703153337.25116-1-lkiesow@uos.de/,superseded,
125,,ffmpeg-change2-16211,ffmpeg-patch-13809,[FFmpeg-devel] Ensure scaled video is divisible by n,2019-07-03T16:16:51,,,ffmpeg-individual-1143,ffmpeg-people-828,,,https://patchwork.ffmpeg.org/project/ffmpeg/patch/20190703161651.27745-1-lkiesow@uos.de/,new,
126,,ffmpeg-change2-16211,ffmpeg-patch-13858,[FFmpeg-devel] libavfilter/vf_scale: Ensure scaled video is divisible by n,2019-07-08T15:43:40,,,ffmpeg-individual-1143,ffmpeg-people-828,,,https://patchwork.ffmpeg.org/project/ffmpeg/patch/20190708154340.26514-1-lkiesow@uos.de/,superseded,
127,,ffmpeg-change2-16211,ffmpeg-patch-14438,[FFmpeg-devel] libavfilter/vf_scale: Ensure scaled video is divisible by n,2019-08-12T13:58:14,,,ffmpeg-individual-1143,ffmpeg-people-828,,,https://patchwork.ffmpeg.org/project/ffmpeg/patch/20190812135814.14976-1-lkiesow@uos.de/,accepted,74d4bc0fa0e0f63b89ce020893c61e6703f3f282
128,41,ffmpeg-change2-139,ffmpeg-patch-9546,"[FFmpeg-devel,17/17] Update Documentation.txt",2018-06-28T00:51:17,,ffmpeg-newseries-1504,ffmpeg-individual-661,ffmpeg-people-123,,,https://patchwork.ffmpeg.org/project/ffmpeg/patch/20180628005117.18902-18-klaxa1337@googlemail.com/,new,
129,,ffmpeg-change2-139,ffmpeg-patch-9860,"[FFmpeg-devel,7/7] Update Documentation",2018-08-01T23:00:24,,ffmpeg-newseries-1567,ffmpeg-individual-661,ffmpeg-people-123,,,https://patchwork.ffmpeg.org/project/ffmpeg/patch/1533164424-12395-8-git-send-email-klaxa1337@googlemail.com/,new,
130,42,ffmpeg-change2-24093,ffmpeg-patch-25818,[FFmpeg-devel] Fwd: [PATCH] set ulMaxDisplayDelay cuvidec parser option to zero if low_delay flag is on,2021-02-19T22:18:26,ffmpeg-series-3354,,ffmpeg-individual-318,ffmpeg-people-1177,,,https://patchwork.ffmpeg.org/project/ffmpeg/patch/CAGqZTUsWr8TW1RRCEej2NkexGoARRJQK43JHLr0Tfnd7QPaNNA@mail.gmail.com/,new,
131,,ffmpeg-change2-24093,ffmpeg-patch-25819,[FFmpeg-devel] set ulMaxDisplayDelay cuvidec parser option to zero if low_delay flag is on,2021-02-19T22:33:25,ffmpeg-series-3355,,ffmpeg-individual-318,ffmpeg-people-1177,,,https://patchwork.ffmpeg.org/project/ffmpeg/patch/20210219223325.216846-1-clime7@gmail.com/,new,
132,43,ffmpeg-change2-24200,ffmpeg-patch-37476,"[FFmpeg-devel,FFmpeg-devel,v10,3/9] Added muxer to handle writing EVC encoded data into file or output bytestream",2022-08-25T13:35:08,ffmpeg-series-7296,,ffmpeg-individual-509,ffmpeg-people-1407,,,https://patchwork.ffmpeg.org/project/ffmpeg/patch/014a01d8b887$7e453470$7acf9d50$@samsung.com/,new,
133,,ffmpeg-change2-24200,ffmpeg-patch-37590,"[FFmpeg-devel,v11,3/9] Added muxer to handle writing EVC encoded data into file or output bytestream",2022-09-01T13:26:07,ffmpeg-series-7353,,ffmpeg-individual-509,ffmpeg-people-1407,,,https://patchwork.ffmpeg.org/project/ffmpeg/patch/20220901132607.1534-1-d.kozinski@samsung.com/,new,
134,,ffmpeg-change2-24200,ffmpeg-patch-37703,"[FFmpeg-devel,v12,3/9] avformat/evc_muxer: Added muxer to handle writing EVC encoded data into file or output bytestream",2022-09-06T11:41:56,ffmpeg-series-7402,,ffmpeg-individual-509,ffmpeg-people-1407,,,https://patchwork.ffmpeg.org/project/ffmpeg/patch/20220906114156.1575-1-d.kozinski@samsung.com/,new,
135,44,ffmpeg-change2-7311,ffmpeg-patch-12195,[FFmpeg-devel] avformat/mpegts.c: reduce buffering during initialization,2019-03-05T03:21:01,,,ffmpeg-individual-16,ffmpeg-people-713,,,https://patchwork.ffmpeg.org/project/ffmpeg/patch/20190305032101.18661-1-andriy.gelman@gmail.com/,superseded,
136,,ffmpeg-change2-7311,ffmpeg-patch-12213,"[FFmpeg-devel,v2] avformat/mpegts: reduce buffering during initialization",2019-03-06T06:01:58,,,ffmpeg-individual-16,ffmpeg-people-713,,,https://patchwork.ffmpeg.org/project/ffmpeg/patch/20190306060158.17003-1-andriy.gelman@gmail.com/,superseded,
137,,ffmpeg-change2-7311,ffmpeg-patch-12231,"[FFmpeg-devel,v3] avformat/mpegts: reduce buffering during initialization",2019-03-07T03:15:36,,,ffmpeg-individual-16,ffmpeg-people-713,,,https://patchwork.ffmpeg.org/project/ffmpeg/patch/20190307031536.23879-1-andriy.gelman@gmail.com/,superseded,
138,,ffmpeg-change2-7311,ffmpeg-patch-12239,"[FFmpeg-devel,v4] avformat/mpegts: reduce buffering during initialization",2019-03-08T02:31:19,,,ffmpeg-individual-16,ffmpeg-people-713,,,https://patchwork.ffmpeg.org/project/ffmpeg/patch/20190308023119.8164-1-andriy.gelman@gmail.com/,superseded,
139,,ffmpeg-change2-7311,ffmpeg-patch-12268,"[FFmpeg-devel,v5] avformat/mpegts: reduce buffering during initialization",2019-03-09T03:20:07,,,ffmpeg-individual-16,ffmpeg-people-713,,,https://patchwork.ffmpeg.org/project/ffmpeg/patch/20190309032007.15380-1-andriy.gelman@gmail.com/,accepted,0a84ba26081c890e0726f0ad5ece2b4517bf4ee1
140,45,ffmpeg-change2-2834,ffmpeg-patch-26779,"[FFmpeg-devel,10/19] avcodec/mpegvideo_enc: Remove redundant time_base check",2021-04-06T21:55:07,ffmpeg-series-3705,ffmpeg-newseries-4211,ffmpeg-individual-20,ffmpeg-people-1201,0,multiple commits,https://patchwork.ffmpeg.org/project/ffmpeg/patch/HE1PR0301MB21540232396BE804692442A08F769@HE1PR0301MB2154.eurprd03.prod.outlook.com/,accepted,80410674bd29d552c2af6453c5973323038cc947
141,,ffmpeg-change2-2834,ffmpeg-patch-37203,"[FFmpeg-devel,8/9] avcodec/mpegvideo_enc: Remove redundant check",2022-08-09T18:34:52,ffmpeg-series-7188,ffmpeg-newseries-5872,ffmpeg-individual-20,ffmpeg-people-1201,0,multiple commits,https://patchwork.ffmpeg.org/project/ffmpeg/patch/DB6PR0101MB2214A2EA3229EC578B71A6388F629@DB6PR0101MB2214.eurprd01.prod.exchangelabs.com/,accepted,dfaf319ac9477c7efe35c773b23666f515dd3f3e
142,46,ffmpeg-change2-19606,ffmpeg-patch-37480,"[FFmpeg-devel,FFmpeg-devel,v10,7/9] Extended MOV muxer to handle EVC video content",2022-08-25T13:35:25,ffmpeg-series-7296,,ffmpeg-individual-509,ffmpeg-people-1407,,,https://patchwork.ffmpeg.org/project/ffmpeg/patch/014e01d8b887$8895e410$99c1ac30$@samsung.com/,new,
143,,ffmpeg-change2-19606,ffmpeg-patch-37593,"[FFmpeg-devel,v11,7/9] Extended MOV muxer to handle EVC video content",2022-09-01T13:30:51,ffmpeg-series-7353,,ffmpeg-individual-509,ffmpeg-people-1407,,,https://patchwork.ffmpeg.org/project/ffmpeg/patch/20220901133051.655-1-d.kozinski@samsung.com/,new,
144,,ffmpeg-change2-19606,ffmpeg-patch-37707,"[FFmpeg-devel,v12,7/9] avformat/mov_muxer: Extended MOV muxer to handle EVC video content",2022-09-06T11:46:21,ffmpeg-series-7402,,ffmpeg-individual-509,ffmpeg-people-1407,,,https://patchwork.ffmpeg.org/project/ffmpeg/patch/20220906114621.891-1-d.kozinski@samsung.com/,new,
145,47,ffmpeg-change2-1955,ffmpeg-patch-10884,[FFmpeg-devel] Add CUDA function cuDeviceGetAttribute,2018-11-01T22:50:09,,,ffmpeg-individual-81,ffmpeg-people-220,,,https://patchwork.ffmpeg.org/project/ffmpeg/patch/CY4PR13MB154354150724E7CF595EF417BACE0@CY4PR13MB1543.namprd13.prod.outlook.com/,withdrawn,
146,,ffmpeg-change2-1955,ffmpeg-patch-10885,[FFmpeg-devel] Add CUDA function cuDeviceGetAttribute V2,2018-11-01T23:38:42,,,ffmpeg-individual-81,ffmpeg-people-220,,,https://patchwork.ffmpeg.org/project/ffmpeg/patch/CY4PR13MB1543ABB2F6C12EF5C6ED372CBACE0@CY4PR13MB1543.namprd13.prod.outlook.com/,withdrawn,
147,48,ffmpeg-change2-22907,ffmpeg-patch-17939,"[FFmpeg-devel,3/3] fftools/ffmpeg: check caps of encoders for encoding frame with variable dimension",2020-02-27T16:14:03,ffmpeg-series-413,,ffmpeg-individual-40,ffmpeg-people-634,,,https://patchwork.ffmpeg.org/project/ffmpeg/patch/1582820043-22426-1-git-send-email-linjie.fu@intel.com/,new,
148,,ffmpeg-change2-22907,ffmpeg-patch-20199,"[FFmpeg-devel,2/3] fftools/ffmpeg: check caps of encoders for encoding with variable dimension",2020-06-08T08:58:04,ffmpeg-series-1434,ffmpeg-newseries-3317,ffmpeg-individual-40,ffmpeg-people-634,,,https://patchwork.ffmpeg.org/project/ffmpeg/patch/1591606685-4450-2-git-send-email-linjie.fu@intel.com/,new,
