,id,change1_original_id,patch_original_id,patch_name,date,series,newseries,submitter_individual,submitter_identity,is_correct,comment,web_url,state,commit_ref
275,,kernel-change1-1086733,kernel-patch-12607131,"[RFC,v2,3/5] leds: trigger: add offload-phy-activity trigger",2021-11-08T00:24:58,kernel-series-576627,kernel-newseries-310454,kernel-individual-22795,kernel-people-172773,,,https://patchwork.kernel.org/project/netdevbpf/patch/20211108002500.19115-4-ansuelsmth@gmail.com/,superseded,
276,89,kernel-change1-1111374,kernel-patch-12790418,SUNRPC: Increase size of servername string,2022-03-24T06:32:46,kernel-series-625938,,kernel-individual-24032,kernel-people-204882,,,https://patchwork.kernel.org/project/netdevbpf/patch/1648103566-15528-1-git-send-email-baihaowen@meizu.com/,superseded,
277,,kernel-change1-1111374,kernel-patch-12791221,[V2] SUNRPC: Increase size of servername string,2022-03-25T02:18:22,kernel-series-626209,,kernel-individual-24032,kernel-people-204882,,,https://patchwork.kernel.org/project/netdevbpf/patch/1648174702-461-1-git-send-email-baihaowen@meizu.com/,awaiting-upstream,
278,90,kernel-change1-1081688,kernel-patch-11873019,"[net-next,04/13] octeontx2-af: Add mbox messages to install and delete MCAM rules",2020-11-02T06:11:13,kernel-series-375207,kernel-newseries-305937,kernel-individual-23152,kernel-people-195555,,,https://patchwork.kernel.org/project/netdevbpf/patch/20201102061122.8915-5-naveenm@marvell.com/,superseded,
279,,kernel-change1-1081688,kernel-patch-11883763,"[v2,net-next,04/13] octeontx2-af: Add mbox messages to install and delete MCAM rules",2020-11-05T09:28:07,kernel-series-378009,kernel-newseries-306002,kernel-individual-23152,kernel-people-195555,,,https://patchwork.kernel.org/project/netdevbpf/patch/20201105092816.819-5-naveenm@marvell.com/,not-applicable,
280,,kernel-change1-1081688,kernel-patch-11896559,"[v3,net-next,04/13] octeontx2-af: Add mbox messages to install and delete MCAM rules",2020-11-11T07:13:55,kernel-series-381785,kernel-newseries-306092,kernel-individual-23152,kernel-people-195555,,,https://patchwork.kernel.org/project/netdevbpf/patch/20201111071404.29620-5-naveenm@marvell.com/,superseded,
281,,kernel-change1-1081688,kernel-patch-11905791,"[v4,net-next,04/13] octeontx2-af: Add mbox messages to install and delete MCAM rules",2020-11-14T19:52:54,kernel-series-384277,kernel-newseries-306151,kernel-individual-23152,kernel-people-195555,,,https://patchwork.kernel.org/project/netdevbpf/patch/20201114195303.25967-5-naveenm@marvell.com/,accepted,55307fcb925846d760ed80f4a8359dd4331c52bd
282,91,kernel-change1-1082431,kernel-patch-12296403,"[RFC,net-next,02/16] mctp: Add base socket/protocol definitions",2021-06-03T06:52:04,kernel-series-493041,kernel-newseries-308581,kernel-individual-23604,kernel-people-200067,,,https://patchwork.kernel.org/project/netdevbpf/patch/20210603065218.570867-3-jk@codeconstruct.com.au/,rfc,
283,,kernel-change1-1082431,kernel-patch-12372919,"[RFC,net-next,v2,02/16] mctp: Add base socket/protocol definitions",2021-07-13T06:20:09,kernel-series-514481,kernel-newseries-309014,kernel-individual-23604,kernel-people-200067,,,https://patchwork.kernel.org/project/netdevbpf/patch/20210713062023.3286895-3-jk@codeconstruct.com.au/,superseded,
284,,kernel-change1-1082431,kernel-patch-12395525,"[net-next,v3,02/16] mctp: Add base socket/protocol definitions",2021-07-23T08:29:18,kernel-series-520157,kernel-newseries-309122,kernel-individual-23604,kernel-people-200067,,,https://patchwork.kernel.org/project/netdevbpf/patch/20210723082932.3570396-3-jk@codeconstruct.com.au/,superseded,
285,,kernel-change1-1082431,kernel-patch-12407489,"[net-next,v4,02/15] mctp: Add base socket/protocol definitions",2021-07-29T02:20:40,kernel-series-523081,kernel-newseries-309196,kernel-individual-23604,kernel-people-200067,,,https://patchwork.kernel.org/project/netdevbpf/patch/20210729022053.134453-3-jk@codeconstruct.com.au/,accepted,8f601a1e4f8c84f0a5d249837c567565844fe56e
286,92,kernel-change1-1112154,kernel-patch-11847437,"[RFC,v3,2/3] Modify return value of nla_strlcpy to match that of strscpy.",2020-10-20T16:47:06,kernel-series-367729,kernel-newseries-305796,kernel-individual-23114,kernel-people-195269,,,https://patchwork.kernel.org/project/netdevbpf/patch/20201020164707.30402-3-laniel_francis@privacyrequired.com/,rfc,
287,,kernel-change1-1112154,kernel-patch-11870127,"[v4,2/3] Modify return value of nla_strlcpy to match that of strscpy.",2020-10-30T15:36:46,kernel-series-374207,kernel-newseries-305912,kernel-individual-23114,kernel-people-195269,,,https://patchwork.kernel.org/project/netdevbpf/patch/20201030153647.4408-3-laniel_francis@privacyrequired.com/,not-applicable,
288,,kernel-change1-1112154,kernel-patch-11903059,"[v5,2/3] Modify return value of nla_strlcpy to match that of strscpy.",2020-11-13T11:11:32,kernel-series-383543,kernel-newseries-306135,kernel-individual-23114,kernel-people-195269,,,https://patchwork.kernel.org/project/netdevbpf/patch/20201113111133.15011-3-laniel_francis@privacyrequired.com/,deferred,
289,,kernel-change1-1112154,kernel-patch-11906535,"[RESEND,net-next,v5,2/3] Modify return value of nla_strlcpy to match that of strscpy.",2020-11-15T17:08:05,kernel-series-384457,kernel-newseries-306158,kernel-individual-23114,kernel-people-195269,,,https://patchwork.kernel.org/project/netdevbpf/patch/20201115170806.3578-3-laniel_francis@privacyrequired.com/,accepted,
290,93,kernel-change1-1107119,kernel-patch-12201325,"[net-next,03/16] net/mlx5: E-Switch, Make vport number u16",2021-04-13T19:29:53,kernel-series-466593,kernel-newseries-308057,kernel-individual-23076,kernel-people-194567,1,,https://patchwork.kernel.org/project/netdevbpf/patch/20210413193006.21650-4-saeed@kernel.org/,superseded,
291,,kernel-change1-1107119,kernel-patch-12203473,"[net-next,V2,03/16] net/mlx5: E-Switch, Make vport number u16",2021-04-14T18:05:52,kernel-series-467233,kernel-newseries-308077,kernel-individual-23076,kernel-people-194567,1,,https://patchwork.kernel.org/project/netdevbpf/patch/20210414180605.111070-4-saeed@kernel.org/,accepted,6308a5f06be08f3ea1f1a895a9ef54c7b65c4c35
292,94,kernel-change1-1093838,kernel-patch-12823629,"[net-next,20/28] sfc/siena: Inline functions in sriov.h to avoid conflicts with sfc",2022-04-22T15:01:19,kernel-series-634695,kernel-newseries-312546,kernel-individual-23217,kernel-people-196503,1,,https://patchwork.kernel.org/project/netdevbpf/patch/165063967919.27138.14706999257258120710.stgit@palantir17.mph.net/,superseded,
293,,kernel-change1-1093838,kernel-patch-12829911,"[net-next,v2,12/13] sfc/siena: Inline functions in sriov.h to avoid conflicts with sfc",2022-04-28T02:32:59,kernel-series-636416,kernel-newseries-312605,kernel-individual-23217,kernel-people-196503,1,,https://patchwork.kernel.org/project/netdevbpf/patch/165111317930.21042.17830070370488565009.stgit@palantir17.mph.net/,superseded,
294,,kernel-change1-1093838,kernel-patch-12837265,"[net-next,v3,12/13] sfc/siena: Inline functions in sriov.h to avoid conflicts with sfc",2022-05-04T07:52:11,kernel-series-638179,kernel-newseries-312691,kernel-individual-23217,kernel-people-196503,1,,https://patchwork.kernel.org/project/netdevbpf/patch/165165073150.13116.1441115222546349180.stgit@palantir17.mph.net/,superseded,
295,,kernel-change1-1093838,kernel-patch-12843798,"[net-next,v4,10/11] sfc/siena: Inline functions in sriov.h to avoid conflicts with sfc",2022-05-09T15:33:10,kernel-series-639815,kernel-newseries-312769,kernel-individual-23217,kernel-people-196503,1,,https://patchwork.kernel.org/project/netdevbpf/patch/165211039017.5289.5346164883871029432.stgit@palantir17.mph.net/,accepted,782f7130849f58825fc0ab8dcfe297054cb58f2c
296,95,kernel-change1-1079320,kernel-patch-12135227,"[net-next,1/4] gro: give 'hash' variable in dev_gro_receive() a less confusing name",2021-03-12T16:21:54,kernel-series-447173,kernel-newseries-307621,kernel-individual-22925,kernel-people-192895,,,https://patchwork.kernel.org/project/netdevbpf/patch/20210312162127.239795-2-alobakin@pm.me/,superseded,
297,,kernel-change1-1079320,kernel-patch-12137091,"[v2,net-next,3/3] gro: give 'hash' variable in dev_gro_receive() a less confusing name",2021-03-13T20:30:14,kernel-series-447635,kernel-newseries-307636,kernel-individual-22925,kernel-people-192895,,,https://patchwork.kernel.org/project/netdevbpf/patch/20210313202946.59729-4-alobakin@pm.me/,accepted,
298,96,kernel-change1-1106923,kernel-patch-12798035,"[net,3/3] net: phy: micrel: Remove DT option lan8814,ignore-ts",2022-04-01T09:48:05,kernel-series-628138,kernel-newseries-312276,kernel-individual-22567,kernel-people-185671,,,https://patchwork.kernel.org/project/netdevbpf/patch/20220401094805.3343464-4-horatiu.vultur@microchip.com/,superseded,
299,,kernel-change1-1106923,kernel-patch-12798146,"[net,v2,3/3] net: phy: micrel: Remove DT option lan8814,ignore-ts",2022-04-01T11:05:22,kernel-series-628162,kernel-newseries-312278,kernel-individual-22567,kernel-people-185671,,,https://patchwork.kernel.org/project/netdevbpf/patch/20220401110522.3418258-4-horatiu.vultur@microchip.com/,accepted,76e9ccd6894377bc3cf7fbdea90b0af2cb4eb12a
300,97,kernel-change1-1090032,kernel-patch-12637207,"[net-next,09/12] iavf: Fix static code analysis warning",2021-11-24T17:16:49,kernel-series-585347,kernel-newseries-310680,kernel-individual-23054,kernel-people-176659,1,,https://patchwork.kernel.org/project/netdevbpf/patch/20211124171652.831184-10-anthony.l.nguyen@intel.com/,changes-requested,
301,,kernel-change1-1090032,kernel-patch-12648059,"[net-next,v2,07/10] iavf: Fix static code analysis warning",2021-11-30T21:20:01,kernel-series-588159,kernel-newseries-310745,kernel-individual-23054,kernel-people-176659,1,,https://patchwork.kernel.org/project/netdevbpf/patch/20211130212004.198898-8-anthony.l.nguyen@intel.com/,accepted,349181b7b86367bfe66341c6fc2708f01c568f0d
302,98,kernel-change1-1098928,kernel-patch-12038861,[net] tcp: fix TLP timer not set when CA_STATE changes from DISORDER to OPEN,2021-01-22T10:27:22,kernel-series-419787,,kernel-individual-23330,kernel-people-197049,1,,https://patchwork.kernel.org/project/netdevbpf/patch/1611311242-6675-1-git-send-email-yangpc@wangsu.com/,superseded,
303,,kernel-change1-1098928,kernel-patch-12042083,"[v2,net] tcp: fix TLP timer not set when CA_STATE changes from DISORDER to OPEN",2021-01-24T05:07:14,kernel-series-420615,,kernel-individual-23330,kernel-people-197049,1,,https://patchwork.kernel.org/project/netdevbpf/patch/1611464834-23030-1-git-send-email-yangpc@wangsu.com/,accepted,62d9f1a6945ba69c125e548e72a36d203b30596e
304,99,kernel-change1-1111394,kernel-patch-12685609,"[net-next,5/6] net: marvell: prestera: Register inetaddr stub notifiers",2021-12-17T19:54:37,kernel-series-597645,kernel-newseries-311018,kernel-individual-23888,kernel-people-204109,,,https://patchwork.kernel.org/project/netdevbpf/patch/20211217195440.29838-6-yevhen.orlov@plvision.eu/,superseded,
305,,kernel-change1-1111394,kernel-patch-12700053,"[net-next,v2,5/6] net: marvell: prestera: Register inetaddr stub notifiers",2021-12-27T21:52:30,kernel-series-601575,kernel-newseries-311083,kernel-individual-23888,kernel-people-204109,,,https://patchwork.kernel.org/project/netdevbpf/patch/20211227215233.31220-6-yevhen.orlov@plvision.eu/,superseded,
306,,kernel-change1-1111394,kernel-patch-12706134,"[net-next,v3,5/6] net: marvell: prestera: Register inetaddr stub notifiers",2022-01-07T03:01:35,kernel-series-603408,kernel-newseries-311190,kernel-individual-23888,kernel-people-204109,,,https://patchwork.kernel.org/project/netdevbpf/patch/20220107030139.8486-6-yevhen.orlov@plvision.eu/,changes-requested,
307,100,kernel-change1-1084774,kernel-patch-12847405,[-next] octeon_ep: add missing destroy_workqueue in octep_init_module,2022-05-12T09:38:37,kernel-series-640934,,kernel-individual-22413,kernel-people-183665,1,,https://patchwork.kernel.org/project/netdevbpf/patch/20220512093837.1109761-1-zhengbin13@huawei.com/,superseded,
308,,kernel-change1-1084774,kernel-patch-12848416,"[v2,-next] octeon_ep: add missing destroy_workqueue in octep_init_module",2022-05-13T07:10:18,kernel-series-641249,,kernel-individual-22413,kernel-people-183665,1,,https://patchwork.kernel.org/project/netdevbpf/patch/20220513071018.3279210-1-zhengbin13@huawei.com/,accepted,e68372efb9feae33467bdbea2654f3d91b2e0466
309,101,kernel-change1-1081990,kernel-patch-12922558,"[bpf-next,v6,04/13] bpf: Add support for forcing kfunc args to be trusted",2022-07-19T13:24:21,kernel-series-661112,kernel-newseries-313632,kernel-individual-23366,kernel-people-197377,,,https://patchwork.kernel.org/project/netdevbpf/patch/20220719132430.19993-5-memxor@gmail.com/,superseded,
310,,kernel-change1-1081990,kernel-patch-12925155,"[bpf-next,v7,04/13] bpf: Add support for forcing kfunc args to be trusted",2022-07-21T13:42:36,kernel-series-661844,kernel-newseries-313670,kernel-individual-23366,kernel-people-197377,,,https://patchwork.kernel.org/project/netdevbpf/patch/20220721134245.2450-5-memxor@gmail.com/,accepted,56e948ffc098a780fefb6c1784a3a2c7b81100a1
311,102,kernel-change1-1096813,kernel-patch-12705841,"[RFC,bpf-next,v1,4/8] bpf: Support removing kernfs entries",2022-01-06T21:50:55,kernel-series-603336,kernel-newseries-311183,kernel-individual-22934,kernel-people-193093,1,,https://patchwork.kernel.org/project/netdevbpf/patch/20220106215059.2308931-5-haoluo@google.com/,superseded,
312,,kernel-change1-1096813,kernel-patch-12711862,"[RESEND,RFC,bpf-next,v1,4/8] bpf: Support removing kernfs entries",2022-01-12T19:25:43,kernel-series-604959,kernel-newseries-311261,kernel-individual-22934,kernel-people-193093,1,,https://patchwork.kernel.org/project/netdevbpf/patch/20220112192547.3054575-5-haoluo@google.com/,superseded,
313,,kernel-change1-1096813,kernel-patch-12711872,"[RESEND,RFC,bpf-next,v1,4/8] bpf: Support removing kernfs entries",2022-01-12T19:31:48,kernel-series-604960,kernel-newseries-311262,kernel-individual-22934,kernel-people-193093,1,,https://patchwork.kernel.org/project/netdevbpf/patch/20220112193152.3058718-5-haoluo@google.com/,rfc,
314,103,kernel-change1-1089529,kernel-patch-12715223,"[v3,10/41] net: ieee802154: Drop duration settings when the core does it already",2022-01-17T11:54:09,kernel-series-605973,kernel-newseries-311290,kernel-individual-22038,kernel-people-178851,,,https://patchwork.kernel.org/project/netdevbpf/patch/20220117115440.60296-11-miquel.raynal@bootlin.com/,not-applicable,
315,,kernel-change1-1089529,kernel-patch-12718059,"[wpan-next,5/5] net: ieee802154: Drop duration settings when the core does it already",2022-01-20T00:41:20,kernel-series-606750,kernel-newseries-311326,kernel-individual-22038,kernel-people-178851,,,https://patchwork.kernel.org/project/netdevbpf/patch/20220120004120.308709-6-miquel.raynal@bootlin.com/,awaiting-upstream,
316,,kernel-change1-1089529,kernel-patch-12728220,"[wpan-next,v2,5/5] net: ieee802154: Drop duration settings when the core does it already",2022-01-28T11:08:25,kernel-series-609455,kernel-newseries-311474,kernel-individual-22038,kernel-people-178851,,,https://patchwork.kernel.org/project/netdevbpf/patch/20220128110825.1120678-6-miquel.raynal@bootlin.com/,superseded,
317,,kernel-change1-1089529,kernel-patch-12732110,"[wpan-next,v3,4/4] net: ieee802154: Drop duration settings when the core does it already",2022-02-01T18:06:29,kernel-series-610433,kernel-newseries-311524,kernel-individual-22038,kernel-people-178851,,,https://patchwork.kernel.org/project/netdevbpf/patch/20220201180629.93410-5-miquel.raynal@bootlin.com/,awaiting-upstream,
318,104,kernel-change1-1098818,kernel-patch-12182601,net/mlx5: fix kfree mismatch in indir_table.c,2021-04-05T02:53:39,kernel-series-460725,,kernel-individual-21908,kernel-people-175991,1,,https://patchwork.kernel.org/project/netdevbpf/patch/20210405025339.86176-1-nixiaoming@huawei.com/,awaiting-upstream,
319,,kernel-change1-1098818,kernel-patch-12186783,"[net,5/5] net/mlx5: fix kfree mismatch in indir_table.c",2021-04-07T04:06:20,kernel-series-462023,kernel-newseries-307964,kernel-individual-23076,kernel-people-194567,1,,https://patchwork.kernel.org/project/netdevbpf/patch/20210407040620.96841-6-saeed@kernel.org/,accepted,d5f9b005c3062d6d96872896b695e5116b921f52
320,105,kernel-change1-1103305,kernel-patch-12863827,"[bpf-next,1/3] selftests/bpf: Shuffle cookies symbols in kprobe multi test",2022-05-27T20:56:09,kernel-series-645688,kernel-newseries-313004,kernel-individual-22308,kernel-people-95161,1,,https://patchwork.kernel.org/project/netdevbpf/patch/20220527205611.655282-2-jolsa@kernel.org/,superseded,
321,,kernel-change1-1103305,kernel-patch-12870770,"[PATCHv2,bpf,1/3] selftests/bpf: Shuffle cookies symbols in kprobe multi test",2022-06-06T18:47:29,kernel-series-647729,kernel-newseries-313072,kernel-individual-22308,kernel-people-95161,1,,https://patchwork.kernel.org/project/netdevbpf/patch/20220606184731.437300-2-jolsa@kernel.org/,superseded,
322,,kernel-change1-1103305,kernel-patch-12882205,"[PATCHv3,bpf,1/4] selftests/bpf: Shuffle cookies symbols in kprobe multi test",2022-06-15T11:21:15,kernel-series-650543,kernel-newseries-313198,kernel-individual-22308,kernel-people-95161,1,,https://patchwork.kernel.org/project/netdevbpf/patch/20220615112118.497303-2-jolsa@kernel.org/,accepted,ad8848535e97f4a5374fc68f7a5d16e2565940cc
323,106,kernel-change1-1081031,kernel-patch-12871661,"[RFC,09/13] can: slcan: send the close command to the adapter",2022-06-07T09:47:48,kernel-series-647937,kernel-newseries-313082,kernel-individual-23397,kernel-people-204147,,,https://patchwork.kernel.org/project/netdevbpf/patch/20220607094752.1029295-10-dario.binacchi@amarulasolutions.com/,superseded,
324,,kernel-change1-1081031,kernel-patch-12874359,"[v2,09/13] can: slcan: send the close command to the adapter",2022-06-08T16:51:12,kernel-series-648572,kernel-newseries-313107,kernel-individual-23397,kernel-people-204147,,,https://patchwork.kernel.org/project/netdevbpf/patch/20220608165116.1575390-10-dario.binacchi@amarulasolutions.com/,superseded,
325,,kernel-change1-1081031,kernel-patch-12878863,"[v3,09/13] can: slcan: send the close command to the adapter",2022-06-12T21:39:23,kernel-series-649643,kernel-newseries-313157,kernel-individual-23397,kernel-people-204147,,,https://patchwork.kernel.org/project/netdevbpf/patch/20220612213927.3004444-10-dario.binacchi@amarulasolutions.com/,superseded,
326,107,kernel-change1-1076859,kernel-patch-12879535,"[5.10,2/2] commit 1b5d73fb8624 (""igc: Enable PCIe PTM"")",2022-06-13T11:19:07,kernel-series-649818,kernel-newseries-313167,kernel-individual-23954,kernel-people-204593,1,,https://patchwork.kernel.org/project/netdevbpf/patch/20220613111907.25490-2-tangmeng@uniontech.com/,superseded,
327,,kernel-change1-1076859,kernel-patch-12880339,"[5.10,2/2] commit 1b5d73fb8624 (""igc: Enable PCIe PTM"")",2022-06-14T01:15:28,kernel-series-650014,kernel-newseries-313177,kernel-individual-23954,kernel-people-204593,1,,https://patchwork.kernel.org/project/netdevbpf/patch/20220614011528.32118-2-tangmeng@uniontech.com/,not-applicable,
328,108,kernel-change1-1086363,kernel-patch-12686503,[05/23] wilc1000: add wilc_wlan_tx_packet_done() function,2021-12-18T23:54:16,kernel-series-597917,kernel-newseries-311024,kernel-individual-23417,kernel-people-100531,,,https://patchwork.kernel.org/project/netdevbpf/patch/20211218235404.3963475-6-davidm@egauge.net/,superseded,
329,,kernel-change1-1086363,kernel-patch-12697764,"[v2,05/50] wilc1000: add wilc_wlan_tx_packet_done() function",2021-12-23T01:14:07,kernel-series-600897,kernel-newseries-311058,kernel-individual-23417,kernel-people-100531,,,https://patchwork.kernel.org/project/netdevbpf/patch/20211223011358.4031459-6-davidm@egauge.net/,awaiting-upstream,
330,109,kernel-change1-1083086,kernel-patch-12809087,"[bpf,2/2] selftests: bpf: add test for skb_load_bytes",2022-04-11T13:02:55,kernel-series-631069,kernel-newseries-312398,kernel-individual-22369,kernel-people-175507,,,https://patchwork.kernel.org/project/netdevbpf/patch/20220411130255.385520-3-liujian56@huawei.com/,superseded,
331,,kernel-change1-1083086,kernel-patch-12811606,"[bpf,v2,2/2] selftests: bpf: add test for skb_load_bytes",2022-04-13T06:21:31,kernel-series-631735,kernel-newseries-312434,kernel-individual-22369,kernel-people-175507,,,https://patchwork.kernel.org/project/netdevbpf/patch/20220413062131.363740-3-liujian56@huawei.com/,superseded,
332,,kernel-change1-1083086,kernel-patch-12813585,"[bpf-next,v3,3/3] selftests: bpf: add test for skb_load_bytes",2022-04-14T13:59:02,kernel-series-632315,kernel-newseries-312455,kernel-individual-22369,kernel-people-175507,,,https://patchwork.kernel.org/project/netdevbpf/patch/20220414135902.100914-4-liujian56@huawei.com/,superseded,
333,,kernel-change1-1083086,kernel-patch-12815799,"[bpf-next,v4,3/3] selftests: bpf: add test for skb_load_bytes",2022-04-16T10:58:01,kernel-series-632772,kernel-newseries-312475,kernel-individual-22369,kernel-people-175507,,,https://patchwork.kernel.org/project/netdevbpf/patch/20220416105801.88708-4-liujian56@huawei.com/,accepted,127e7dca427bc3e5d9a1c2071357e0f34be5c1d9
334,110,kernel-change1-1112019,kernel-patch-12714372,[5/7] nfc: llcp: use test_bit(),2022-01-15T12:26:48,kernel-series-605718,kernel-newseries-311284,kernel-individual-21947,kernel-people-198129,1,,https://patchwork.kernel.org/project/netdevbpf/patch/20220115122650.128182-6-krzysztof.kozlowski@canonical.com/,changes-requested,
335,,kernel-change1-1112019,kernel-patch-12717184,"[v2,4/6] nfc: llcp: use test_bit()",2022-01-19T07:52:59,kernel-series-606515,kernel-newseries-311311,kernel-individual-21947,kernel-people-198129,1,,https://patchwork.kernel.org/project/netdevbpf/patch/20220119075301.7346-5-krzysztof.kozlowski@canonical.com/,deferred,
336,,kernel-change1-1112019,kernel-patch-12766629,"[RESEND,v2,4/6] nfc: llcp: use test_bit()",2022-03-02T19:25:21,kernel-series-619681,kernel-newseries-311946,kernel-individual-21947,kernel-people-198129,1,,https://patchwork.kernel.org/project/netdevbpf/patch/20220302192523.57444-5-krzysztof.kozlowski@canonical.com/,accepted,a736491239f4b434fc76a2ba0c1bdb8eaf9eb792
337,111,kernel-change1-1075869,kernel-patch-12629375,"[RFC,bpf-next,5/6] bpf: remove the cgroup -> bpf header dependecy",2021-11-19T18:50:42,kernel-series-583175,kernel-newseries-310600,kernel-individual-21892,kernel-people-190027,,,https://patchwork.kernel.org/project/netdevbpf/patch/20211119185043.3937836-6-kuba@kernel.org/,rfc,
338,,kernel-change1-1075869,kernel-patch-12674895,"[bpf-next,4/5] bpf: remove the cgroup -> bpf header dependecy",2021-12-13T23:42:22,kernel-series-595087,kernel-newseries-310939,kernel-individual-21892,kernel-people-190027,,,https://patchwork.kernel.org/project/netdevbpf/patch/20211213234223.356977-5-kuba@kernel.org/,superseded,
339,,kernel-change1-1075869,kernel-patch-12677291,"[bpf-next,v2,4/4] bpf: remove the cgroup -> bpf header dependecy",2021-12-15T02:31:26,kernel-series-595695,kernel-newseries-310966,kernel-individual-21892,kernel-people-190027,,,https://patchwork.kernel.org/project/netdevbpf/patch/20211215023126.659200-5-kuba@kernel.org/,superseded,
340,,kernel-change1-1075869,kernel-patch-12677517,"[bpf-next,v3,3/3] bpf: remove the cgroup -> bpf header dependecy",2021-12-15T06:19:16,kernel-series-595777,kernel-newseries-310970,kernel-individual-21892,kernel-people-190027,,,https://patchwork.kernel.org/project/netdevbpf/patch/20211215061916.715513-4-kuba@kernel.org/,superseded,
341,,kernel-change1-1075869,kernel-patch-12679005,"[bpf-next,v4,3/3] bpf: remove the cgroup -> bpf header dependecy",2021-12-15T18:12:31,kernel-series-596159,kernel-newseries-310975,kernel-individual-21892,kernel-people-190027,,,https://patchwork.kernel.org/project/netdevbpf/patch/20211215181231.1053479-4-kuba@kernel.org/,superseded,
342,,kernel-change1-1075869,kernel-patch-12679897,"[bpf-next,v5,3/3] bpf: remove the cgroup -> bpf header dependecy",2021-12-16T02:55:38,kernel-series-596373,kernel-newseries-310982,kernel-individual-21892,kernel-people-190027,,,https://patchwork.kernel.org/project/netdevbpf/patch/20211216025538.1649516-4-kuba@kernel.org/,accepted,
343,112,kernel-change1-1086664,kernel-patch-12901830,[2/2] net: ip6mr: add RTM_GETROUTE netlink op,2022-06-30T13:30:51,kernel-series-655439,kernel-newseries-313372,kernel-individual-23869,kernel-people-9751,,,https://patchwork.kernel.org/project/netdevbpf/patch/20220630133051.41685-3-equinox@diac24.net/,superseded,
344,,kernel-change1-1086664,kernel-patch-12902880,"[net-next,2/2] net: ip6mr: add RTM_GETROUTE netlink op",2022-07-01T07:58:05,kernel-series-655698,kernel-newseries-313382,kernel-individual-23869,kernel-people-9751,,,https://patchwork.kernel.org/project/netdevbpf/patch/20220701075805.65978-3-equinox@diac24.net/,changes-requested,
345,,kernel-change1-1086664,kernel-patch-12904935,"[net-next,v2] net: ip6mr: add RTM_GETROUTE netlink op",2022-07-04T09:58:45,kernel-series-656266,,kernel-individual-23869,kernel-people-9751,,,https://patchwork.kernel.org/project/netdevbpf/patch/20220704095845.365359-1-equinox@diac24.net/,superseded,
346,,kernel-change1-1086664,kernel-patch-12905062,"[net-next,v3] net: ip6mr: add RTM_GETROUTE netlink op",2022-07-04T10:52:23,kernel-series-656290,,kernel-individual-23869,kernel-people-9751,,,https://patchwork.kernel.org/project/netdevbpf/patch/20220704105223.395359-1-equinox@diac24.net/,superseded,
347,,kernel-change1-1086664,kernel-patch-12907849,"[net-next,v4] net: ip6mr: add RTM_GETROUTE netlink op",2022-07-06T10:00:24,kernel-series-656980,,kernel-individual-23869,kernel-people-9751,,,https://patchwork.kernel.org/project/netdevbpf/patch/20220706100024.112074-1-equinox@diac24.net/,superseded,
348,,kernel-change1-1086664,kernel-patch-12909279,"[net-next,v5] net: ip6mr: add RTM_GETROUTE netlink op",2022-07-07T09:33:36,kernel-series-657337,,kernel-individual-23869,kernel-people-9751,,,https://patchwork.kernel.org/project/netdevbpf/patch/20220707093336.214658-1-equinox@diac24.net/,superseded,
349,,kernel-change1-1086664,kernel-patch-12914854,"[net-next,v6] net: ip6mr: add RTM_GETROUTE netlink op",2022-07-12T12:10:02,kernel-series-658887,,kernel-individual-23869,kernel-people-9751,,,https://patchwork.kernel.org/project/netdevbpf/patch/20220712121002.262794-1-equinox@diac24.net/,accepted,d7c31cbde4bc6756d1a11747d2b99bc627001c86
350,113,kernel-change1-1081935,kernel-patch-12231817,"[RFC,v4,07/27] qed: Add IP services APIs support",2021-04-29T19:09:06,kernel-series-475353,kernel-newseries-308246,kernel-individual-23385,kernel-people-196473,,,https://patchwork.kernel.org/project/netdevbpf/patch/20210429190926.5086-8-smalin@marvell.com/,rfc,
351,,kernel-change1-1081935,kernel-patch-12266987,"[RFC,v5,15/27] qed: Add IP services APIs support",2021-05-19T11:13:28,kernel-series-484955,kernel-newseries-308396,kernel-individual-23385,kernel-people-196473,,,https://patchwork.kernel.org/project/netdevbpf/patch/20210519111340.20613-16-smalin@marvell.com/,superseded,
352,,kernel-change1-1081935,kernel-patch-12285827,"[RFC,v6,15/27] qed: Add IP services APIs support",2021-05-27T23:58:50,kernel-series-489873,kernel-newseries-308495,kernel-individual-23385,kernel-people-196473,,,https://patchwork.kernel.org/project/netdevbpf/patch/20210527235902.2185-16-smalin@marvell.com/,superseded,
353,,kernel-change1-1081935,kernel-patch-12290155,"[RFC,v7,15/27] qed: Add IP services APIs support",2021-05-31T22:52:10,kernel-series-491361,kernel-newseries-308531,kernel-individual-23385,kernel-people-196473,,,https://patchwork.kernel.org/project/netdevbpf/patch/20210531225222.16992-16-smalin@marvell.com/,rfc,
354,,kernel-change1-1081935,kernel-patch-12295449,[7/7] qed: Add IP services APIs support,2021-06-02T17:16:55,kernel-series-492787,kernel-newseries-308572,kernel-individual-23385,kernel-people-196473,,,https://patchwork.kernel.org/project/netdevbpf/patch/20210602171655.23581-8-smalin@marvell.com/,accepted,806ee7f81a2b037e3f57275adcdf974453cc3254
